id,item_id,page_number,title,loc_page_url,image,transcript,generation_review_flags,human_review_required
mss246610044_page_0252,mss246610044,252,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=252&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0252.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0252.txt,,True
mss246610044_page_0253,mss246610044,253,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=253&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0253.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0253.txt,,True
mss246610044_page_0254,mss246610044,254,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=254&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0254.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0254.txt,,True
mss246610044_page_0255,mss246610044,255,"Charles Hamlin Papers: Index-digest of Charles S. Hamlin Diaries, 1887-1936; 1928, Aug. 1 - 1929, Mar. 22",https://www.loc.gov/resource/mss24661m.mss24661-018_0008_0262?sp=255&st=image,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0255.jpg,loc_charles_hamlin_transcription/batch_003/mss246610044/mss246610044_page_0255.txt,,True
mss246610517_page_0001,mss246610517,1,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=1&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0001.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0001.txt,,True
mss246610517_page_0002,mss246610517,2,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=2&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0002.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0002.txt,,True
mss246610517_page_0003,mss246610517,3,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=3&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0003.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0003.txt,,True
mss246610517_page_0004,mss246610517,4,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=4&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0004.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0004.txt,,True
mss246610517_page_0005,mss246610517,5,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=5&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0005.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0005.txt,,True
mss246610517_page_0006,mss246610517,6,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=6&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0006.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0006.txt,,True
mss246610517_page_0007,mss246610517,7,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=7&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0007.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0007.txt,,True
mss246610517_page_0008,mss246610517,8,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=8&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0008.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0008.txt,,True
mss246610517_page_0009,mss246610517,9,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=9&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0009.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0009.txt,,True
mss246610517_page_0010,mss246610517,10,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=10&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0010.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0010.txt,,True
mss246610517_page_0011,mss246610517,11,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=11&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0011.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0011.txt,,True
mss246610517_page_0012,mss246610517,12,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=12&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0012.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0012.txt,,True
mss246610517_page_0013,mss246610517,13,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=13&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0013.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0013.txt,,True
mss246610517_page_0014,mss246610517,14,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=14&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0014.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0014.txt,,True
mss246610517_page_0015,mss246610517,15,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=15&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0015.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0015.txt,,True
mss246610517_page_0016,mss246610517,16,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=16&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0016.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0016.txt,,True
mss246610517_page_0017,mss246610517,17,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=17&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0017.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0017.txt,,True
mss246610517_page_0018,mss246610517,18,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=18&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0018.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0018.txt,,True
mss246610517_page_0019,mss246610517,19,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=19&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0019.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0019.txt,,True
mss246610517_page_0020,mss246610517,20,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=20&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0020.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0020.txt,,True
mss246610517_page_0021,mss246610517,21,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=21&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0021.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0021.txt,,True
mss246610517_page_0022,mss246610517,22,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=22&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0022.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0022.txt,unclosed_historical_document,True
mss246610517_page_0023,mss246610517,23,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=23&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0023.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0023.txt,,True
mss246610517_page_0024,mss246610517,24,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 258, 1934, Dec. - 1935, Feb.",https://www.loc.gov/resource/mss24661b.36907?sp=24&st=image,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0024.jpg,loc_charles_hamlin_transcription/batch_003/mss246610517/mss246610517_page_0024.txt,,True
mss246610518_page_0001,mss246610518,1,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=1&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0001.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0001.txt,,True
mss246610518_page_0002,mss246610518,2,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=2&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0002.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0002.txt,,True
mss246610518_page_0003,mss246610518,3,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=3&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0003.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0003.txt,,True
mss246610518_page_0004,mss246610518,4,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=4&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0004.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0004.txt,,True
mss246610518_page_0005,mss246610518,5,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=5&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0005.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0005.txt,,True
mss246610518_page_0006,mss246610518,6,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=6&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0006.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0006.txt,,True
mss246610518_page_0007,mss246610518,7,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=7&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0007.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0007.txt,,True
mss246610518_page_0008,mss246610518,8,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=8&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0008.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0008.txt,unclosed_historical_document,True
mss246610518_page_0009,mss246610518,9,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=9&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0009.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0009.txt,,True
mss246610518_page_0010,mss246610518,10,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=10&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0010.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0010.txt,,True
mss246610518_page_0011,mss246610518,11,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=11&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0011.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0011.txt,,True
mss246610518_page_0012,mss246610518,12,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=12&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0012.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0012.txt,,True
mss246610518_page_0013,mss246610518,13,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=13&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0013.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0013.txt,,True
mss246610518_page_0014,mss246610518,14,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=14&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0014.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0014.txt,,True
mss246610518_page_0015,mss246610518,15,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=15&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0015.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0015.txt,,True
mss246610518_page_0016,mss246610518,16,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=16&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0016.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0016.txt,,True
mss246610518_page_0017,mss246610518,17,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=17&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0017.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0017.txt,,True
mss246610518_page_0018,mss246610518,18,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=18&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0018.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0018.txt,,True
mss246610518_page_0019,mss246610518,19,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=19&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0019.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0019.txt,,True
mss246610518_page_0020,mss246610518,20,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=20&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0020.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0020.txt,,True
mss246610518_page_0021,mss246610518,21,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=21&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0021.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0021.txt,,True
mss246610518_page_0022,mss246610518,22,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=22&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0022.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0022.txt,,True
mss246610518_page_0023,mss246610518,23,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=23&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0023.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0023.txt,,True
mss246610518_page_0024,mss246610518,24,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=24&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0024.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0024.txt,,True
mss246610518_page_0025,mss246610518,25,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=25&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0025.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0025.txt,,True
mss246610518_page_0026,mss246610518,26,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=26&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0026.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0026.txt,,True
mss246610518_page_0027,mss246610518,27,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=27&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0027.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0027.txt,,True
mss246610518_page_0028,mss246610518,28,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=28&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0028.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0028.txt,,True
mss246610518_page_0029,mss246610518,29,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=29&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0029.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0029.txt,,True
mss246610518_page_0030,mss246610518,30,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=30&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0030.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0030.txt,,True
mss246610518_page_0031,mss246610518,31,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=31&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0031.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0031.txt,,True
mss246610518_page_0032,mss246610518,32,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=32&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0032.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0032.txt,,True
mss246610518_page_0033,mss246610518,33,"Charles Hamlin Papers: Miscellany, 1879-1968; Items removed June-Aug. 1941 by the Federal Reserve Board from the Charles S. Hamlin scrapbooks; Vol. 259, 1935, Feb. - Mar.",https://www.loc.gov/resource/mss24661b.36908?sp=33&st=image,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0033.jpg,loc_charles_hamlin_transcription/batch_003/mss246610518/mss246610518_page_0033.txt,,True
